ID,order_id,payment_sequential,payment_type,payment_installments,payment_value
97578,93561,1,credit_card,3,612.01
97579,93562,1,credit_card,3,103.55
97580,93563,1,credit_card,7,153.72
97581,93564,1,credit_card,3,77.57
97582,93565,1,credit_card,3,136.77
97583,93566,1,credit_card,10,227.62
97584,93567,1,credit_card,8,352.55
97585,93568,1,credit_card,3,117.82
97586,93569,1,credit_card,5,51.75
97587,93570,1,credit_card,1,70.39
97588,93571,1,boleto,1,60.09
97589,93572,1,credit_card,2,75.39
97590,93573,1,boleto,1,143.92
97591,93574,1,boleto,1,53.54
97592,93575,1,credit_card,5,201.04
97593,93576,1,credit_card,1,27.36
97594,93577,1,boleto,1,46.84
97595,93578,1,credit_card,3,75.07
97596,3416,3,voucher,1,30.00
97597,93579,1,credit_card,7,2060.20
97598,93580,1,credit_card,1,23.93
97599,93581,1,credit_card,10,122.33
97600,93582,1,credit_card,1,67.50
97601,93583,1,credit_card,3,95.67
97602,93584,1,credit_card,2,65.01
97603,93585,1,credit_card,1,191.13
97604,93586,1,credit_card,1,58.71
97605,93587,1,boleto,1,55.33
97606,93588,1,credit_card,1,75.83
97607,93589,1,boleto,1,84.18
97608,33395,1,credit_card,4,156.56
97609,93590,1,credit_card,6,295.25
97610,93591,1,credit_card,6,134.48
97611,93592,1,credit_card,10,106.54
97612,93593,1,credit_card,1,91.76
97613,93594,1,credit_card,3,42.78
97614,93595,1,boleto,1,46.84
97615,93596,1,credit_card,2,164.70
97616,93597,1,credit_card,2,75.07
97617,93598,1,credit_card,1,79.24
97618,93599,1,boleto,1,30.23
97619,93600,1,credit_card,3,59.23
97620,93601,1,credit_card,4,230.66
97621,93602,1,boleto,1,25.78
97622,93603,1,credit_card,3,38.09
97623,93604,1,boleto,1,49.84
97624,93605,1,boleto,1,75.08
97625,93606,1,credit_card,1,91.45
97626,93607,1,credit_card,4,142.45
97627,93608,1,credit_card,2,157.55
97628,93609,1,credit_card,1,182.51
97629,93610,1,credit_card,2,56.01
97630,93611,1,credit_card,3,241.12
97631,9954,1,credit_card,1,67.98
97632,93612,1,credit_card,6,1138.39
97633,93613,1,debit_card,1,206.91
97634,93614,1,credit_card,1,88.29
97635,93615,1,credit_card,4,294.50
97636,93616,1,credit_card,10,1827.72
97637,93617,1,boleto,1,328.94
97638,93618,1,credit_card,1,195.00
97639,93619,1,voucher,1,52.53
97640,54799,1,credit_card,1,0.93
97641,93620,1,credit_card,2,316.60
97642,93621,1,credit_card,8,89.31
97643,93622,1,credit_card,1,102.64
97644,93623,1,credit_card,1,68.96
97645,93624,1,credit_card,1,99.22
97646,93625,1,boleto,1,98.70
97647,93626,1,credit_card,1,29.91
97648,93627,1,credit_card,1,35.69
97649,93628,1,credit_card,4,100.78
97650,93629,1,boleto,1,64.51
97651,93630,1,credit_card,7,147.15
97652,93631,1,boleto,1,27.77
97653,93632,1,boleto,1,148.32
97654,93633,1,boleto,1,30.71
97655,93634,1,credit_card,1,119.94
97656,93635,1,credit_card,2,247.08
97657,93636,1,boleto,1,106.95
97658,93637,1,boleto,1,76.08
97659,93638,1,credit_card,10,206.49
97660,93639,1,boleto,1,21.88
97661,93640,1,credit_card,8,147.13
97662,93641,1,boleto,1,259.45
97663,93642,1,credit_card,3,110.03
97664,93643,1,credit_card,1,21.36
97665,93644,1,credit_card,4,103.13
97666,93645,1,credit_card,6,118.44
97667,93646,1,credit_card,5,133.69
97668,93647,1,boleto,1,29.77
97669,93648,1,credit_card,6,116.90
97670,93649,1,credit_card,4,690.68
97671,93650,1,boleto,1,173.23
97672,93651,1,credit_card,2,67.09
97673,93652,1,credit_card,1,112.52
97674,64859,2,voucher,1,148.89
97675,93653,1,credit_card,7,143.46
97676,93654,1,credit_card,1,39.09
97677,93655,1,credit_card,2,207.57
97678,93656,1,credit_card,1,93.63
97679,93657,1,credit_card,10,181.51
97680,93658,1,boleto,1,266.49
97681,93659,1,credit_card,1,271.18
97682,93660,1,credit_card,2,92.57
97683,93661,1,boleto,1,69.17
97684,93662,1,credit_card,8,706.84
97685,93663,1,debit_card,1,168.08
97686,93664,1,debit_card,1,56.50
97687,93665,1,debit_card,1,51.10
97688,93666,1,credit_card,5,56.78
97689,93667,1,credit_card,4,105.77
97690,93668,1,credit_card,2,138.65
97691,93669,1,credit_card,6,353.62
97692,93670,1,credit_card,1,146.96
97693,93671,1,credit_card,2,102.64
97694,93672,1,credit_card,10,187.43
97695,17255,2,voucher,1,50.00
97696,93673,1,credit_card,5,118.26
97697,93674,1,credit_card,4,217.78
97698,93675,1,credit_card,1,65.88
97699,93676,1,credit_card,4,91.53
97700,93677,1,credit_card,4,216.31
97701,93678,1,credit_card,8,106.38
97702,93679,1,credit_card,10,129.37
97703,93680,1,credit_card,2,154.28
97704,93681,1,credit_card,3,38.92
97705,93682,1,credit_card,3,51.87
97706,93683,1,credit_card,3,74.88
97707,93684,1,credit_card,1,115.35
97708,93685,1,credit_card,6,465.99
97709,93686,1,credit_card,3,173.30
97710,93687,1,credit_card,1,113.62
97711,93688,1,credit_card,2,226.58
97712,93689,1,credit_card,2,64.09
97713,93690,1,credit_card,1,153.10
97714,93691,1,credit_card,3,92.57
97715,10531,2,voucher,1,91.13
97716,93692,1,credit_card,2,193.50
97717,93693,1,credit_card,1,128.19
97718,93694,1,credit_card,1,55.28
97719,93695,1,boleto,1,187.65
97720,93696,1,credit_card,1,35.84
97721,93697,1,credit_card,3,154.13
97722,93698,1,credit_card,4,216.71
97723,93699,1,credit_card,3,75.11
97724,93700,1,credit_card,10,207.65
97725,79860,1,credit_card,8,82.86
97726,93701,1,voucher,1,22.29
97727,93702,1,credit_card,5,151.09
97728,93703,1,boleto,1,254.74
97729,93704,1,credit_card,4,123.18
97730,93705,1,credit_card,6,63.27
97731,93706,1,credit_card,2,169.49
97732,93707,1,credit_card,4,79.44
97733,45466,1,voucher,1,254.19
97734,93708,1,credit_card,1,169.73
97735,93709,1,credit_card,3,35.23
97736,93710,1,credit_card,2,57.61
97737,93711,1,credit_card,1,29.77
97738,93712,1,credit_card,1,102.78
97739,93713,1,debit_card,1,98.72
97740,93714,1,boleto,1,556.22
97741,93715,1,boleto,1,386.79
97742,93716,1,credit_card,1,42.44
97743,93717,1,credit_card,1,46.48
97744,93718,1,credit_card,5,51.00
97745,10006,1,credit_card,3,159.99
97746,93719,1,credit_card,1,28.41
97747,93720,1,boleto,1,77.77
97748,93721,1,credit_card,8,555.32
97749,93722,1,credit_card,2,126.32
97750,93723,1,credit_card,4,147.07
97751,93724,1,boleto,1,362.96
97752,93725,1,credit_card,4,192.39
97753,93726,1,credit_card,3,209.94
97754,93727,1,credit_card,1,60.75
97755,93728,1,credit_card,1,112.25
97756,93729,1,boleto,1,73.84
97757,93730,1,boleto,1,88.08
97758,93731,1,boleto,1,55.09
97759,93732,1,credit_card,1,58.59
97760,75448,2,credit_card,4,220.63
97761,93733,1,credit_card,10,333.54
97762,89096,2,voucher,1,25.00
97763,93734,1,boleto,1,93.68
97764,93735,1,credit_card,1,82.73
97765,93736,1,credit_card,1,98.65
97766,93737,1,credit_card,1,81.75
97767,93738,1,boleto,1,96.01
97768,93739,1,credit_card,1,94.74
97769,11492,9,voucher,1,9.10
97770,93740,1,credit_card,2,81.72
97771,93741,1,credit_card,10,156.46
97772,93742,1,credit_card,5,51.01
97773,93743,1,credit_card,1,242.13
97774,93744,1,boleto,1,33.99
97775,93745,1,credit_card,4,82.73
97776,93746,1,credit_card,5,145.56
97777,93747,1,credit_card,3,195.56
97778,93748,1,credit_card,6,82.83
97779,93749,1,credit_card,1,51.00
97780,93750,1,credit_card,10,381.88
97781,93751,1,credit_card,2,63.27
97782,93752,1,credit_card,1,71.56
97783,93753,1,credit_card,1,27.77
97784,93754,1,boleto,1,28.62
97785,93755,1,credit_card,1,66.67
97786,93756,1,credit_card,1,121.18
97787,93757,1,credit_card,5,90.44
97788,93758,1,voucher,1,106.55
97789,93759,1,credit_card,2,48.68
97790,93760,1,credit_card,4,145.56
97791,93761,1,credit_card,2,28.38
97792,93762,1,credit_card,1,92.35
97793,93763,1,credit_card,7,72.26
97794,93764,1,credit_card,3,348.18
97795,93765,1,credit_card,6,336.06
97796,34755,1,credit_card,2,160.52
97797,93766,1,credit_card,1,20.68
97798,93767,1,credit_card,1,79.17
97799,93768,1,credit_card,5,246.04
97800,93769,1,credit_card,8,373.97
97801,93770,1,credit_card,1,137.61
97802,88597,2,credit_card,8,264.71
97803,93771,1,credit_card,6,157.91
97804,93772,1,credit_card,5,309.16
97805,93773,1,credit_card,1,127.87
97806,93774,1,credit_card,2,90.88
97807,93775,1,voucher,1,51.85
97808,93776,1,credit_card,2,40.50
97809,93777,1,credit_card,2,163.68
97810,93778,1,credit_card,2,29.00
97811,93779,1,credit_card,1,174.80
97812,93780,1,credit_card,1,21.15
97813,93781,1,credit_card,3,223.83
97814,93782,1,credit_card,1,180.90
97815,93783,1,boleto,1,113.67
97816,93784,1,credit_card,5,284.90
97817,93785,1,credit_card,3,84.62
97818,93786,1,credit_card,5,180.73
97819,93787,1,credit_card,1,42.00
97820,86829,2,voucher,1,29.02
97821,93788,1,credit_card,2,192.76
97822,93789,1,credit_card,1,86.88
97823,93790,1,credit_card,9,373.98
97824,93791,1,boleto,1,122.10
97825,93792,1,credit_card,7,128.25
97826,93793,1,boleto,1,52.78
97827,93794,1,credit_card,2,189.00
97828,93795,1,credit_card,8,313.11
97829,43770,1,credit_card,2,162.99
97830,93796,1,credit_card,3,63.42
97831,93797,1,boleto,1,89.36
97832,93798,1,credit_card,6,349.95
97833,93799,1,credit_card,1,99.53
97834,88703,1,credit_card,1,6.70
97835,93800,1,credit_card,2,189.56
97836,93801,1,credit_card,1,137.97
97837,93802,1,credit_card,3,247.85
97838,93803,1,credit_card,6,94.77
97839,93804,1,boleto,1,74.05
97840,93805,1,credit_card,5,215.27
97841,93806,1,credit_card,1,70.24
97842,93807,1,credit_card,3,167.36
97843,93808,1,credit_card,3,92.80
97844,93809,1,credit_card,1,138.92
97845,93810,1,credit_card,7,176.99
97846,93811,1,credit_card,3,124.25
97847,93812,1,boleto,1,32.16
97848,93813,1,credit_card,3,177.58
97849,93814,1,credit_card,3,41.84
97850,93815,1,boleto,1,100.64
97851,93816,1,boleto,1,87.64
97852,93817,1,credit_card,6,224.42
97853,93818,1,credit_card,2,123.05
97854,93819,1,credit_card,8,327.80
97855,93820,1,boleto,1,518.95
97856,93821,1,credit_card,3,150.39
97857,93822,1,boleto,1,85.33
97858,93823,1,boleto,1,78.18
97859,93824,1,credit_card,6,415.14
97860,93825,1,credit_card,1,41.32
97861,93826,1,credit_card,5,155.98
97862,93827,1,credit_card,1,66.03
97863,93828,1,credit_card,1,44.42
97864,93829,1,credit_card,1,250.39
97865,93830,1,boleto,1,162.98
97866,93831,1,credit_card,1,43.94
97867,93832,1,boleto,1,53.00
97868,93833,1,boleto,1,61.85
97869,93834,1,boleto,1,112.88
97870,93835,1,credit_card,2,33.24
97871,93836,1,credit_card,2,142.45
97872,93837,1,credit_card,1,76.34
97873,93838,1,credit_card,4,224.31
97874,93839,1,credit_card,1,20.03
97875,93840,1,credit_card,1,104.63
97876,93841,1,credit_card,1,135.77
97877,93842,1,credit_card,2,304.74
97878,93843,1,credit_card,1,29.52
97879,93844,1,credit_card,4,60.00
97880,93845,1,credit_card,8,1232.85
97881,93846,1,credit_card,1,271.23
97882,93847,1,credit_card,10,168.51
97883,93848,1,credit_card,1,65.78
97884,93849,1,credit_card,4,1251.02
97885,93850,1,credit_card,3,63.86
97886,75945,2,voucher,1,65.77
97887,93851,1,credit_card,2,161.37
97888,53622,1,credit_card,2,82.51
97889,93852,1,credit_card,8,119.02
97890,93853,1,credit_card,5,251.65
97891,93854,1,credit_card,3,224.98
97892,93855,1,credit_card,1,142.56
97893,93856,1,credit_card,6,82.19
97894,93857,1,credit_card,2,199.40
97895,93858,1,credit_card,3,61.75
97896,93859,1,credit_card,8,117.10
97897,93860,1,credit_card,1,59.95
97898,93861,1,credit_card,4,40.00
97899,93862,1,credit_card,1,142.17
97900,93863,1,credit_card,1,81.39
97901,93864,1,credit_card,4,56.69
97902,93865,1,credit_card,6,97.23
97903,93866,1,boleto,1,29.75
97904,62160,2,credit_card,1,107.15
97905,93867,1,credit_card,3,76.38
97906,93868,1,boleto,1,193.60
97907,93869,1,credit_card,10,519.72
97908,93870,1,credit_card,4,62.77
97909,93871,1,credit_card,10,335.29
97910,93872,1,credit_card,7,99.92
97911,93873,1,credit_card,10,218.48
97912,93874,1,boleto,1,24.84
97913,93875,1,credit_card,5,140.08
97914,93876,1,credit_card,6,66.09
97915,93877,1,boleto,1,415.54
97916,93878,1,credit_card,10,138.32
97917,93879,1,credit_card,1,159.51
97918,93880,1,credit_card,8,133.48
97919,93881,1,credit_card,1,45.62
97920,93882,1,credit_card,3,44.92
97921,93883,1,boleto,1,414.54
97922,93884,1,credit_card,1,34.09
97923,93885,1,credit_card,6,83.19
97924,27401,2,voucher,1,120.20
97925,93886,1,boleto,1,208.57
97926,93887,1,credit_card,6,174.58
97927,93888,1,credit_card,2,152.89
97928,93889,1,boleto,1,170.19
97929,93890,1,boleto,1,34.96
97930,93891,1,boleto,1,61.01
97931,93892,1,boleto,1,150.89
97932,6219,2,voucher,1,20.00
97933,93893,1,boleto,1,36.00
97934,93894,1,credit_card,4,96.80
97935,93895,1,boleto,1,95.02
97936,93896,1,credit_card,3,158.78
97937,82267,2,voucher,1,1.67
97938,93897,1,credit_card,6,311.26
97939,93898,1,credit_card,1,32.38
97940,93899,1,credit_card,2,155.63
97941,93900,1,credit_card,1,93.78
97942,93901,1,credit_card,6,267.92
97943,93902,1,credit_card,4,150.76
97944,93903,1,credit_card,3,91.58
97945,91393,1,credit_card,4,47.05
97946,93904,1,credit_card,1,70.57
97947,93905,1,credit_card,1,45.39
97948,93906,1,boleto,1,137.23
97949,93907,1,debit_card,1,114.49
97950,93908,1,credit_card,1,44.09
97951,93909,1,credit_card,3,116.26
97952,93910,1,credit_card,4,85.22
97953,93911,1,boleto,1,319.17
97954,93912,1,boleto,1,213.64
97955,93913,1,credit_card,1,30.71
97956,93914,1,credit_card,1,62.91
97957,93915,1,credit_card,10,296.61
97958,93916,1,credit_card,4,47.13
97959,93917,1,credit_card,4,99.65
97960,93918,1,boleto,1,57.09
97961,93919,1,credit_card,1,162.61
97962,93920,1,credit_card,5,115.36
97963,93921,1,credit_card,3,105.41
97964,84785,1,voucher,1,30.49
97965,93922,1,credit_card,1,501.96
97966,93923,1,credit_card,6,66.11
97967,93924,1,credit_card,1,35.76
97968,93925,1,credit_card,2,53.00
97969,93926,1,credit_card,10,301.80
97970,93927,1,boleto,1,88.08
97971,93928,1,credit_card,4,48.14
97972,93929,1,credit_card,2,152.08
97973,86815,2,voucher,1,62.99
97974,93930,1,credit_card,1,87.71
97975,93931,1,credit_card,4,196.95
97976,10404,2,voucher,1,20.29
97977,93932,1,credit_card,7,73.34
97978,93933,1,credit_card,10,627.75
97979,93934,1,debit_card,1,175.94
97980,93935,1,credit_card,1,567.34
97981,93936,1,boleto,1,81.67
97982,93937,1,boleto,1,70.66
97983,93938,1,boleto,1,179.76
97984,93939,1,boleto,1,73.49
97985,3879,1,voucher,1,0.22
97986,93940,1,boleto,1,57.68
97987,93941,1,credit_card,5,117.04
97988,93942,1,credit_card,3,44.04
97989,93943,1,credit_card,1,91.19
97990,93944,1,boleto,1,64.37
97991,93945,1,credit_card,1,114.42
97992,93946,1,credit_card,1,66.76
97993,93947,1,boleto,1,77.57
97994,93948,1,credit_card,4,143.40
97995,93949,1,boleto,1,29.95
97996,93950,1,credit_card,4,82.92
97997,93951,1,credit_card,2,119.57
97998,93952,1,credit_card,1,94.31
97999,93953,1,credit_card,2,81.24
98000,93954,1,credit_card,2,150.70
98001,93955,1,credit_card,3,133.28
98002,93956,1,boleto,1,259.84
98003,93957,1,voucher,1,34.00
98004,93958,1,credit_card,3,128.25
98005,93959,1,credit_card,1,72.07
98006,93960,1,credit_card,3,161.77
98007,93961,1,credit_card,3,32.78
98008,93962,1,credit_card,1,442.92
98009,93963,1,boleto,1,149.69
98010,93964,1,credit_card,5,55.10
98011,93965,1,credit_card,10,140.00
98012,93966,1,credit_card,3,164.66
98013,93967,1,boleto,1,78.76
98014,93968,1,debit_card,1,50.93
98015,93969,1,credit_card,2,131.57
98016,93970,1,boleto,1,45.00
98017,93971,1,boleto,1,130.01
98018,93972,1,credit_card,1,32.61
98019,93973,1,boleto,1,60.39
98020,93974,1,credit_card,2,321.54
98021,93975,1,credit_card,2,219.33
98022,93976,1,credit_card,8,96.99
98023,93977,1,credit_card,8,610.89
98024,93978,1,credit_card,1,185.48
98025,93979,1,credit_card,1,120.00
98026,93980,1,credit_card,2,74.28
98027,93981,1,credit_card,1,70.57
98028,93982,1,boleto,1,47.33
98029,93983,1,credit_card,1,121.09
98030,93984,1,credit_card,3,89.27
98031,93985,1,credit_card,4,47.62
98032,93986,1,credit_card,5,258.67
98033,93987,1,credit_card,1,46.58
98034,93988,1,credit_card,1,24.84
98035,93989,1,credit_card,2,69.85
98036,93990,1,credit_card,1,88.17
98037,93991,1,credit_card,2,77.57
98038,93992,1,credit_card,1,56.43
98039,93993,1,credit_card,1,178.92
98040,93994,1,credit_card,2,28.24
98041,93995,1,credit_card,8,290.67
98042,93996,1,boleto,1,62.16
98043,90754,2,voucher,1,33.38
98044,93997,1,boleto,1,56.77
98045,93998,1,credit_card,5,115.32
98046,93999,1,credit_card,1,57.51
98047,94000,1,credit_card,5,149.16
98048,94001,1,credit_card,5,164.08
98049,94002,1,boleto,1,65.09
98050,94003,1,credit_card,8,349.40
98051,94004,1,credit_card,5,105.37
98052,94005,1,credit_card,1,156.44
98053,94006,1,credit_card,1,38.28
98054,94007,1,credit_card,2,218.64
98055,94008,1,credit_card,4,154.78
98056,94009,1,boleto,1,135.49
98057,94010,1,credit_card,3,35.77
98058,94011,1,credit_card,6,63.27
98059,94012,1,credit_card,10,728.43
98060,94013,1,credit_card,3,65.22
98061,94014,1,boleto,1,104.28
98062,94015,1,credit_card,3,170.75
98063,94016,1,credit_card,6,64.83
98064,22829,1,voucher,1,9.46
98065,94017,1,credit_card,4,143.06
98066,94018,1,boleto,1,24.94
98067,94019,1,credit_card,10,188.65
98068,23379,1,credit_card,1,46.62
98069,19853,3,voucher,1,42.24
98070,94020,1,credit_card,6,637.55
98071,94021,1,debit_card,1,49.34
98072,94022,1,boleto,1,59.72
98073,94023,1,boleto,1,70.89
98074,94024,1,credit_card,2,60.87
98075,94025,1,credit_card,2,115.04
98076,94026,1,debit_card,1,146.21
98077,34692,1,credit_card,1,7.40
98078,94027,1,credit_card,1,65.13
98079,94028,1,credit_card,3,143.83
98080,94029,1,credit_card,1,57.23
98081,94030,1,boleto,1,78.42
98082,94031,1,boleto,1,144.47
98083,91481,2,voucher,1,100.00
98084,94032,1,credit_card,2,302.79
98085,94033,1,credit_card,2,45.28
98086,94034,1,credit_card,8,194.91
98087,94035,1,credit_card,1,81.78
98088,94036,1,boleto,1,41.10
98089,94037,1,credit_card,3,131.38
98090,94038,1,credit_card,2,179.60
98091,94039,1,credit_card,4,87.30
98092,94040,1,credit_card,8,144.34
98093,94041,1,boleto,1,59.07
98094,94042,1,credit_card,2,178.46
98095,94043,1,credit_card,1,41.37
98096,94044,1,credit_card,1,64.52
98097,94045,1,credit_card,2,136.93
98098,94046,1,credit_card,2,77.66
98099,94047,1,credit_card,5,163.53
98100,94048,1,boleto,1,152.71
98101,94049,1,boleto,1,32.83
98102,94050,1,boleto,1,42.83
98103,94051,1,credit_card,3,35.95
98104,94052,1,credit_card,8,266.94
98105,94053,1,credit_card,5,159.30
98106,94054,1,credit_card,5,91.66
98107,94055,1,credit_card,2,68.05
98108,94056,1,credit_card,10,171.44
98109,94057,1,credit_card,2,123.75
98110,94058,1,credit_card,1,32.00
98111,94059,1,credit_card,4,103.61
98112,94060,1,boleto,1,149.78
98113,94061,1,credit_card,1,136.52
98114,94062,1,boleto,1,113.89
98115,94063,1,boleto,1,188.62
98116,94064,1,credit_card,8,464.05
98117,94065,1,credit_card,4,309.50
98118,94066,1,boleto,1,92.50
98119,94067,1,credit_card,8,136.87
98120,94068,1,boleto,1,34.09
98121,94069,1,credit_card,10,344.70
98122,94070,1,credit_card,3,46.92
98123,94071,1,credit_card,1,66.85
98124,94072,1,credit_card,3,95.76
98125,94073,1,credit_card,4,100.33
98126,94074,1,credit_card,7,221.79
98127,30802,1,credit_card,4,134.02
98128,94075,1,credit_card,5,130.01
98129,94076,1,credit_card,5,77.57
98130,94077,1,credit_card,4,501.36
98131,94078,1,boleto,1,237.59
98132,94079,1,credit_card,3,68.13
98133,84303,1,credit_card,1,11.65
98134,94080,1,credit_card,1,32.75
98135,94081,2,debit_card,1,219.17
98136,94082,1,voucher,1,92.76
98137,94083,1,credit_card,2,54.00
98138,94084,1,boleto,1,37.75
98139,94085,1,credit_card,3,334.54
98140,94086,1,credit_card,1,123.22
98141,94087,1,credit_card,5,259.56
98142,94088,1,credit_card,5,62.84
98143,94089,1,boleto,1,139.11
98144,94090,1,credit_card,1,44.42
98145,94091,1,credit_card,5,51.04
98146,94092,1,credit_card,1,82.60
98147,94093,1,credit_card,6,143.93
98148,94094,1,credit_card,3,71.04
98149,94095,1,credit_card,2,108.12
98150,94096,1,credit_card,2,63.00
98151,94097,1,credit_card,2,132.03
98152,94098,1,credit_card,1,44.09
98153,94099,1,boleto,1,157.40
98154,94100,1,credit_card,6,217.16
98155,94101,1,credit_card,2,171.12
98156,94102,1,credit_card,6,361.07
98157,94103,1,credit_card,5,1898.27
98158,94104,1,credit_card,10,225.70
98159,94105,1,credit_card,1,166.39
98160,94106,1,credit_card,2,112.62
98161,94107,1,credit_card,1,136.26
98162,94108,1,boleto,1,89.75
98163,94109,1,credit_card,4,235.75
98164,94110,1,credit_card,2,156.87
98165,94111,1,credit_card,1,110.10
98166,94112,1,credit_card,2,21.77
98167,94113,1,credit_card,2,62.60
98168,94114,1,credit_card,2,476.97
98169,94115,1,boleto,1,66.67
98170,94116,1,boleto,1,41.64
98171,94117,1,credit_card,3,77.23
98172,94118,1,credit_card,1,119.53
98173,94119,1,boleto,1,175.77
98174,94120,1,credit_card,4,163.19
98175,94121,1,credit_card,10,470.95
98176,94122,1,credit_card,2,72.10
98177,94123,1,boleto,1,67.50
98178,94124,1,credit_card,1,58.27
98179,94125,1,debit_card,1,52.78
98180,94126,1,credit_card,3,118.90
98181,94127,1,boleto,1,69.78
98182,94128,1,credit_card,2,253.93
98183,94129,1,credit_card,1,292.63
98184,94130,1,credit_card,2,144.69
98185,94131,1,credit_card,10,224.71
98186,94132,1,credit_card,1,90.85
98187,94133,1,credit_card,3,37.00
98188,94134,1,credit_card,1,38.54
98189,94135,1,credit_card,5,386.35
98190,94136,1,boleto,1,35.00
98191,94137,1,credit_card,3,84.23
98192,94138,1,credit_card,4,51.07
98193,94139,1,boleto,1,110.57
98194,40849,2,voucher,1,46.38
98195,94140,1,credit_card,2,80.85
98196,94141,1,boleto,1,175.82
98197,94142,1,boleto,1,164.06
98198,94143,1,credit_card,4,248.36
98199,94144,1,credit_card,10,121.64
98200,94145,1,credit_card,1,59.74
98201,94146,1,credit_card,1,100.34
98202,94147,1,credit_card,3,321.14
98203,94148,1,credit_card,2,315.18
98204,94149,1,credit_card,2,140.09
98205,69777,1,credit_card,2,50.86
98206,94150,1,boleto,1,429.09
98207,94151,1,credit_card,1,103.47
98208,94152,1,credit_card,1,35.09
98209,94153,1,credit_card,2,58.09
98210,94154,1,credit_card,8,81.89
98211,94155,1,boleto,1,38.01
98212,94156,1,credit_card,4,198.04
98213,94157,1,credit_card,1,38.29
98214,94158,1,boleto,1,71.63
98215,94159,1,boleto,1,45.19
98216,94160,1,credit_card,5,160.54
98217,94161,1,boleto,1,67.23
98218,94162,1,credit_card,1,137.29
98219,94163,1,credit_card,4,48.02
98220,94164,1,credit_card,2,128.88
98221,94165,1,credit_card,1,72.43
98222,94166,1,credit_card,5,165.80
98223,94167,1,credit_card,3,108.20
98224,94168,1,credit_card,4,152.31
98225,94169,1,boleto,1,84.86
98226,94170,1,credit_card,8,319.67
98227,94171,1,boleto,1,96.41
98228,94172,1,boleto,1,450.19
98229,94173,1,credit_card,1,31.59
98230,94174,1,credit_card,1,85.58
98231,94175,1,boleto,1,57.59
98232,94176,1,credit_card,2,206.99
98233,94177,1,credit_card,4,47.81
98234,94178,1,boleto,1,53.61
98235,94179,1,credit_card,4,122.97
98236,94180,1,credit_card,5,116.45
98237,94181,1,credit_card,2,63.27
98238,94182,1,credit_card,1,68.02
98239,94183,1,credit_card,1,71.80
98240,94184,1,credit_card,2,84.08
98241,94185,1,credit_card,1,2.41
98242,94186,1,boleto,1,141.40
98243,94187,1,credit_card,10,300.74
98244,94188,1,boleto,1,334.29
98245,94189,1,credit_card,6,1603.08
98246,94190,1,boleto,1,175.30
98247,94191,1,credit_card,1,161.08
98248,94192,1,credit_card,9,94.40
98249,94193,1,credit_card,2,47.44
98250,94194,1,credit_card,2,85.16
98251,94195,1,boleto,1,143.22
98252,94196,1,credit_card,1,404.82
98253,94197,1,credit_card,1,46.53
98254,94198,1,credit_card,3,91.97
98255,94199,1,credit_card,1,237.69
98256,94200,1,credit_card,3,54.96
98257,94201,1,credit_card,2,201.96
98258,94202,1,credit_card,2,81.72
98259,94203,1,credit_card,3,108.52
98260,94204,1,credit_card,1,65.71
98261,94205,1,boleto,1,56.05
98262,94206,1,credit_card,1,176.36
98263,94207,1,boleto,1,130.01
98264,94208,1,credit_card,2,62.37
98265,94209,1,credit_card,1,77.55
98266,16114,6,voucher,1,15.48
98267,94210,1,credit_card,1,39.42
98268,94211,1,credit_card,5,267.28
98269,20896,3,voucher,1,30.83
98270,24593,2,voucher,1,87.90
98271,94212,1,boleto,1,38.41
98272,94213,1,boleto,1,36.90
98273,94214,1,credit_card,1,218.51
98274,94215,1,credit_card,1,45.00
98275,94216,1,credit_card,6,195.32
98276,94217,1,boleto,1,346.88
98277,9038,2,voucher,1,20.00
98278,94218,1,boleto,1,144.78
98279,94219,1,credit_card,1,33.45
98280,94220,1,credit_card,2,63.11
98281,94221,1,credit_card,6,195.00
98282,94222,1,boleto,1,83.25
98283,94223,1,credit_card,2,473.40
98284,94224,1,boleto,1,22.72
98285,94225,1,credit_card,1,99.34
98286,94226,1,boleto,1,200.87
98287,94227,1,credit_card,1,57.23
98288,94228,1,credit_card,2,97.71
98289,94229,1,credit_card,5,56.87
98290,94230,1,credit_card,2,149.03
98291,94231,1,credit_card,9,93.62
98292,94232,1,credit_card,4,43.13
98293,94233,1,credit_card,3,61.79
98294,94234,1,boleto,1,205.09
98295,7818,2,credit_card,2,53.50
98296,94235,1,credit_card,10,123.89
98297,94236,1,credit_card,1,177.89
98298,94237,1,credit_card,2,66.91
98299,94238,1,credit_card,2,141.29
98300,94239,1,credit_card,10,1057.40
98301,94240,1,credit_card,10,459.01
98302,94241,1,credit_card,1,43.23
98303,94242,1,credit_card,1,152.19
98304,94243,1,credit_card,5,637.49
98305,94244,1,credit_card,1,52.96
98306,94245,1,credit_card,1,58.59
98307,94246,1,credit_card,5,253.40
98308,94247,1,credit_card,4,104.84
98309,94248,1,voucher,1,26.12
98310,94249,1,credit_card,3,222.17
98311,94250,1,boleto,1,35.18
98312,94251,1,credit_card,8,123.18
98313,94252,1,boleto,1,315.73
98314,94253,1,credit_card,1,104.20
98315,94254,1,boleto,1,249.45
98316,94255,1,credit_card,7,78.36
98317,94256,1,credit_card,1,119.48
98318,94257,1,credit_card,3,162.41
98319,94258,1,credit_card,6,139.17
98320,94259,1,credit_card,3,37.94
98321,94260,1,credit_card,4,143.43
