code,name,state
2206753,nossa senhora de nazare,PI
5106109,nossa senhora do livramento,MT
2804805,nossa senhora do socorro,SE
2206803,nossa senhora dos remedios,PI
3532801,nova alianca,SP
4116505,nova alianca do ivai,PR
4312757,nova alvorada,RS
5006002,nova alvorada do sul,MS
5214705,nova america,GO
4116604,nova america da colina,PR
5006200,nova andradina,MS
4312807,nova araca,RS
4116703,nova aurora,PR
5214804,nova aurora,GO
5106158,nova bandeirantes,MT
4312906,nova bassano,RS
3144672,nova belem,MG
4312955,nova boa vista,RS
5106208,nova brasilandia,MT
1100148,nova brasilandia d oeste,RO
4313003,nova brescia,RS
3532827,nova campina,SP
2922706,nova canaa,BA
3532843,nova canaa paulista,SP
5106216,nova canaa do norte,MT
4313011,nova candelaria,RS
4116802,nova cantu,PR
3532868,nova castilho,SP
2107258,nova colinas,MA
5214838,nova crixas,GO
2408300,nova cruz,RN
3144706,nova era,MG
4211405,nova erechim,SC
4116901,nova esperanca,PR
1504950,nova esperanca do piria,PA
4116950,nova esperanca do sudoeste,PR
4313037,nova esperanca do sul,RS
3532900,nova europa,SP
2510105,nova floresta,PB
3303401,nova friburgo,RJ
2922730,nova fatima,BA
4117008,nova fatima,PR
5214861,nova gloria,GO
3533007,nova granada,SP
5108808,nova guarita,MT
3533106,nova guataporanga,SP
4313060,nova hartz,RS
2922755,nova ibia,BA
3303500,nova iguacu,RJ
5214879,nova iguacu de goias,GO
3533205,nova independencia,SP
2107308,nova iorque,MA
1504976,nova ipixuna,PA
4211454,nova itaberaba,SC
2922805,nova itarana,BA
5106182,nova lacerda,MT
4117057,nova laranjeiras,PR
3144805,nova lima,MG
4117107,nova londrina,PR
3533304,nova luzitania,SP
1100338,nova mamore,RO
5108857,nova marilandia,MT
5108907,nova maringa,MT
5108956,nova monte verde,MT
5106224,nova mutum,MT
3144904,nova modica,MG
5106174,nova nazare,MT
3533403,nova odessa,SP
1714880,nova olinda,TO
2309201,nova olinda,CE
2510204,nova olinda,PB
2107357,nova olinda do maranhao,MA
1303106,nova olinda do norte,AM
4117206,nova olimpia,PR
5106232,nova olimpia,MT
4313102,nova palma,RS
2510303,nova palmeira,PB
4313201,nova petropolis,RS
3145000,nova ponte,MG
3145059,nova porteirinha,MG
4313300,nova prata,RS
4117255,nova prata do iguacu,PR
4313086,nova padua,RS
4313334,nova ramada,RS
2922854,nova redencao,BA
3145109,nova resende,MG
5214903,nova roma,GO
4313359,nova roma do sul,RS
1715002,nova rosalandia,TO
2309300,nova russas,CE
4117214,nova santa barbara,PR
5106190,nova santa helena,MT
2207959,nova santa rita,PI
4313375,nova santa rita,RS
4117222,nova santa rosa,PR
3145208,nova serrana,MG
2922904,nova soure,BA
4117271,nova tebas,PR
1505007,nova timboteua,PA
4211504,nova trento,SC
5106240,nova ubirata,MT
1101435,nova uniao,RO
3136603,nova uniao,MG
4211603,nova veneza,SC
5215009,nova veneza,GO
3203908,nova venecia,ES
2923001,nova vicosa,BA
5106257,nova xavantina,MT
3533254,novais,SP
1715101,novo acordo,TO
1303205,novo airao,AM
1715150,novo alegre,TO
1303304,novo aripuana,AM
4313490,novo barreiro,RS
5215207,novo brasil,GO
4313391,novo cabrais,RS
3145307,novo cruzeiro,MG
5215231,novo gama,GO
4313409,novo hamburgo,RS
2923035,novo horizonte,BA
3533502,novo horizonte,SP
4211652,novo horizonte,SC
5106273,novo horizonte do norte,MT
1100502,novo horizonte do oeste,RO
5006259,novo horizonte do sul,MS
4117297,novo itacolomi,PR
1715259,novo jardim,TO
2705606,novo lino,AL
4313425,novo machado,RS
5106265,novo mundo,MT
2309409,novo oriente,CE
3145356,novo oriente de minas,MG
2206902,novo oriente do piaui,PI
5215256,novo planalto,GO
1505031,novo progresso,PA
1505064,novo repartimento,PA
2206951,novo santo antonio,PI
5106315,novo santo antonio,MT
5106281,novo sao joaquim,MT
4313441,novo tiradentes,RS
2923050,novo triunfo,BA
4313466,novo xingu,RS
3145372,novorizonte,MG
3533601,nuporanga,SP
4312658,nao me toque,RS
2408201,nisia floresta,RN
2309458,ocara,CE
3533700,ocaucu,SP
2207009,oeiras,PI
1505205,oeiras do para,PA
1600501,oiapoque,AP
3145406,olaria,MG
2207108,olho d agua do piaui,PI
2510402,olho d agua,PB
2705903,olho d agua grande,AL
2107407,olho d agua das cunhas,MA
2705705,olho d agua das flores,AL
2408409,olho d agua do borges,RN
2705804,olho d agua do casado,AL
3145455,olhos d agua,MG
2609600,olinda,PE
2107456,olinda nova do maranhao,MA
2923100,olindina,BA
2510501,olivedos,PB
3145604,oliveira,MG
3145703,oliveira fortes,MG
1715507,oliveira de fatima,TO
2923209,oliveira dos brejinhos,BA
2706000,olivenca,AL
3533908,olimpia,SP
3145505,olimpio noronha,MG
3534005,onda verde,SP
3145802,onca de pitangui,MG
3145851,oratorios,MG
3534104,oriente,SP
3534203,orindiuva,SP
1505304,oriximina,PA
5215306,orizona,GO
3145877,orizania,MG
4211702,orleans,SC
3534302,orlandia,SP
2609709,orobo,PE
2609808,oroco,PE
4117305,ortigueira,PR
2309508,oros,CE
3534401,osasco,SP
3534500,oscar bressane,SP
3534609,osvaldo cruz,SP
4313508,osorio,RS
4211751,otacilio costa,SC
2609907,ouricuri,PE
1505437,ourilandia do norte,PA
3534708,ourinhos,SP
4117404,ourizona,PR
2923308,ouricangas,BA
4211801,ouro,SC
2408508,ouro branco,RN
2706109,ouro branco,AL
3145901,ouro branco,MG
3146008,ouro fino,MG
3146107,ouro preto,MG
1100155,ouro preto do oeste,RO
2510600,ouro velho,PB
3534807,ouro verde,SP
4211850,ouro verde,SC
5215405,ouro verde de goias,GO
3146206,ouro verde de minas,MG
4117453,ouro verde do oeste,PR
3534757,ouroeste,SP
2923357,ourolandia,BA
1505403,ourem,PA
5215504,ouvidor,GO
3534906,pacaembu,SP
2309607,pacajus,CE
1505486,pacaja,PA
1400456,pacaraima,RR
2309706,pacatuba,CE
2804904,pacatuba,SE
2309805,pacoti,CE
2309904,pacuja,CE
5215603,padre bernardo,GO
3146255,padre carvalho,MG
2207207,padre marcos,PI
3146305,padre paraiso,MG
2207306,paes landim,PI
3146552,pai pedro,MG
4211876,paial,SC
4313607,paim filho,RS
3146404,paineiras,MG
4211892,painel,SC
3146503,pains,MG
3146602,paiva,MG
4117503,paicandu,PR
2207355,pajeu do piaui,PI
2706208,palestina,AL
3535002,palestina,SP
5215652,palestina de goias,GO
1505494,palestina do para,PA
2310001,palhano,CE
4211900,palhoca,SC
3146701,palma,MG
4212007,palma sola,SC
2610004,palmares,PE
3535101,palmares paulista,SP
4313656,palmares do sul,RS
1721000,palmas,TO
4117602,palmas,PR
2923407,palmas de monte alto,BA
4117701,palmeira,PR
4212056,palmeira,SC
3535200,palmeira d oeste,SP
4313706,palmeira das missoes,RS
2207405,palmeira do piaui,PI
2706307,palmeira dos indios,AL
2207504,palmeirais,PI
1715705,palmeirante,TO
2923506,palmeiras,BA
5215702,palmeiras de goias,GO
1713809,palmeiras do tocantins,TO
2610103,palmeirina,PE
2107605,palmeirandia,MA
1715754,palmeiropolis,TO
5215801,palmelo,GO
5215900,palminopolis,GO
3535309,palmital,SP
4117800,palmital,PR
4313805,palmitinho,RS
4212106,palmitos,SC
2310100,palmacia,CE
3146750,palmopolis,MG
4117909,palotina,PR
4313904,panambi,RS
5216007,panama,GO
3204005,pancas,ES
2610202,panelas,PE
3535408,panorama,SP
4313953,pantano grande,RS
3146909,papagaios,MG
4212205,papanduva,SC
2207553,paqueta,PI
3303609,paracambi,RJ
3147006,paracatu,MG
2310209,paracuru,CE
1505502,paragominas,PA
3147204,paraguacu,MG
3535507,paraguacu paulista,SP
2107704,paraibano,MA
3535606,paraibuna,SP
2310258,paraipaba,CE
3147303,paraisopolis,MG
2310308,parambu,CE
2923605,paramirim,BA
2310407,paramoti,CE
4118105,paranacity,PR
4118204,paranagua,PR
5216304,paranaiguara,GO
3535804,paranapanema,SP
4118303,paranapoema,PR
3535903,paranapua,SP
2610301,paranatama,PE
5106307,paranatinga,MT
4118402,paranavai,PR
5006309,paranaiba,MS
5106299,paranaita,MT
5006358,paranhos,MS
2408607,parana,RN
1716208,parana,TO
3147402,paraopeba,MG
3536000,parapua,SP
2510659,parari,PB
2923704,paratinga,BA
3303807,paraty,RJ
1505536,parauapebas,PA
2408805,parazinho,RN
4314001,parai,RS
3303708,paraiba do sul,RJ
3535705,paraiso,SP
4212239,paraiso,SC
5006275,paraiso das aguas,MS
4118006,paraiso do norte,PR
4314027,paraiso do sul,RS
1716109,paraiso do tocantins,TO
2408706,parau,RN
5216403,parauna,GO
3536109,pardinho,SP
4314035,pareci novo,RS
1101450,parecis,RO
2408904,parelhas,RN
2706422,pariconha,AL
1303403,parintins,AM
2923803,paripiranga,BA
2706448,paripueira,AL
3536208,pariquera acu,SP
3536257,parisi,SP
2207603,parnagua,PI
2403251,parnamirim,RN
2610400,parnamirim,PE
2107803,parnarama,MA
2207702,parnaiba,PI
4314050,parobe,RS
3147105,para de minas,MG
3147600,passa quatro,MG
4314068,passa sete,RS
3147709,passa tempo,MG
3147808,passa vinte,MG
2409100,passa e fica,RN
3147501,passabem,MG
2409209,passagem,RN
2510709,passagem,PB
2107902,passagem franca,MA
2207751,passagem franca do piaui,PI
2610509,passira,PE
4314100,passo fundo,RS
2706505,passo de camaragibe,AL
4212254,passo de torres,SC
4314076,passo do sobrado,RS
3147907,passos,MG
4212270,passos maia,SC
2108009,pastos bons,MA
3147956,patis,MG
4118451,pato bragado,PR
4118501,pato branco,PR
2510808,patos,PB
3148004,patos de minas,MG
2207777,patos do piaui,PI
3148103,patrocinio,MG
3536307,patrocinio paulista,SP
3148202,patrocinio do muriae,MG
2409308,patu,RN
3303856,paty do alferes,RJ
2923902,pau brasil,BA
1505551,pau d arco,PA
1716307,pau d arco,TO
2207793,pau d arco do piaui,PI
2409407,pau dos ferros,RN
2610608,paudalho,PE
1303502,pauini,AM
3148301,paula candido,MG
4118600,paula freitas,PR
3536406,pauliceia,SP
2108058,paulino neves,MA
2510907,paulista,PB
2610707,paulista,PE
2207801,paulistana,PI
3148400,paulistas,MG
3536570,paulistania,SP
2924009,paulo afonso,BA
4314134,paulo bento,RS
4118709,paulo frontin,PR
2706604,paulo jacinto,AL
4212304,paulo lopes,SC
2108108,paulo ramos,MA
3536604,paulo de faria,SP
3536505,paulinia,SP
4314159,paverama,RS
2207850,pavussu,PI
3148509,pavao,MG
2107506,paco do lumiar,MA
4118808,peabiru,PR
3536703,pederneiras,SP
2610806,pedra,PE
3148707,pedra azul,MG
3536802,pedra bela,SP
3148756,pedra bonita,MG
2310506,pedra branca,CE
2511004,pedra branca,PB
1600154,pedra branca do amapari,AP
3149002,pedra dourada,MG
2409506,pedra grande,RN
2511103,pedra lavrada,PB
2805000,pedra mole,SE
2409605,pedra preta,RN
5106372,pedra preta,MT
3148806,pedra do anta,MG
3148905,pedra do indaia,MG
3149101,pedralva,MG
3536901,pedranopolis,SP
4314175,pedras altas,RS
4212403,pedras grandes,SC
2511202,pedras de fogo,PB
3149150,pedras de maria da cruz,MG
3537008,pedregulho,SP
3537107,pedreira,SP
2108207,pedreiras,MA
2805109,pedrinhas,SE
3537156,pedrinhas paulista,SP
3149200,pedrinopolis,MG
1716505,pedro afonso,TO
2924207,pedro alexandre,BA
2409704,pedro avelino,RN
3204054,pedro canario,ES
5006408,pedro gomes,MS
2207900,pedro ii,PI
2207934,pedro laurentino,PI
3149309,pedro leopoldo,MG
4314209,pedro osorio,RS
2512721,pedro regis,PB
3149408,pedro teixeira,MG
2409803,pedro velho,RN
3537206,pedro de toledo,SP
2108256,pedro do rosario,MA
2924108,pedrao,BA
1716604,peixe,TO
1505601,peixe boi,PA
5106422,peixoto de azevedo,MT
4314308,pejucara,RS
4314407,pelotas,RS
2310605,penaforte,CE
2108306,penalva,MA
2409902,pendencias,RN
2706703,penedo,AL
4212502,penha,SC
2310704,pentecoste,CE
3537305,penapolis,SP
3149507,pequeri,MG
3149606,pequi,MG
1716653,pequizeiro,TO
3149705,perdigao,MG
3149804,perdizes,MG
3149903,perdoes,MG
3537404,pereira barreto,SP
3537503,pereiras,SP
2310803,pereiro,CE
2108405,peri mirim,MA
3149952,periquito,MG
4212601,peritiba,SC
2108454,peritoro,MA
4118857,perobal,PR
5216452,perolandia,GO
3537602,peruibe,SP
3150000,pescador,MG
4212650,pescaria brava,SC
2610905,pesqueira,PE
2611101,petrolina,PE
5216809,petrolina de goias,GO
2611002,petrolandia,PE
4212700,petrolandia,SC
3303906,petropolis,RJ
3148608,pecanha,MG
3537701,piacatu,SP
2511301,pianco,PB
2924306,piata,BA
3150109,piau,MG
2706802,piacabucu,AL
4314423,picada cafe,RS
2208007,picos,PI
2511400,picui,PB
3537800,piedade,SP
3150158,piedade de caratinga,MG
3150208,piedade de ponte nova,MG
3150307,piedade do rio grande,MG
3150406,piedade dos gerais,MG
2511509,pilar,PB
2706901,pilar,AL
5216908,pilar de goias,GO
3537909,pilar do sul,SP
2924405,pilao arcado,BA
2410009,piloes,RN
2511608,piloes,PB
2511707,piloezinhos,PB
3150505,pimenta,MG
1100189,pimenta bueno,RO
2208106,pimenteiras,PI
1101468,pimenteiras do oeste,RO
3538006,pindamonhangaba,SP
2108504,pindare mirim,MA
2924504,pindai,BA
2707008,pindoba,AL
2924603,pindobacu,BA
3538105,pindorama,SP
1717008,pindorama do tocantins,TO
2310852,pindoretama,CE
3150539,pingo d agua,MG
4119152,pinhais,PR
4314456,pinhal,RS
4314472,pinhal grande,RS
4314464,pinhal da serra,RS
4119251,pinhal de sao bento,PR
3538204,pinhalzinho,SP
4212908,pinhalzinho,SC
4119202,pinhalao,PR
3303955,pinheiral,RJ
4314498,pinheirinho do vale,RS
2108603,pinheiro,MA
4314506,pinheiro machado,RS
4213005,pinheiro preto,SC
3204104,pinheiros,ES
2805208,pinhao,SE
4119301,pinhao,PR
2924652,pintadas,BA
4314548,pinto bandeira,RS
3150570,pintopolis,MG
2208205,pio ix,PI
2108702,pio xii,MA
3538303,piquerobi,SP
2310902,piquet carneiro,CE
3538501,piquete,SP
3538600,piracaia,SP
5217104,piracanjuba,GO
3150604,piracema,MG
3538709,piracicaba,SP
2208304,piracuruca,PI
3538808,piraju,SP
3150703,pirajuba,MG
3538907,pirajui,SP
2805307,pirambu,SE
3150802,piranga,MG
3539004,pirangi,SP
3151008,piranguinho,MG
3150901,pirangucu,MG
2707107,piranhas,AL
5217203,piranhas,GO
2108801,pirapemas,MA
3151107,pirapetinga,MG
3151206,pirapora,MG
3539103,pirapora do bom jesus,SP
3539202,pirapozinho,SP
4314555,pirapo,RS
4119509,piraquara,PR
1717206,piraque,TO
3539301,pirassununga,SP
4314605,piratini,RS
3539400,piratininga,SP
4213104,piratuba,SC
3304003,pirai,RJ
2924678,pirai do norte,BA
4119400,pirai do sul,PR
3151305,pirauba,MG
5217302,pirenopolis,GO
2310951,pires ferreira,CE
5217401,pires do rio,GO
2208403,piripiri,PI
2924702,piripa,BA
2924801,piritiba,BA
2511806,pirpirituba,PB
4119608,pitanga,PR
3539509,pitangueiras,SP
4119657,pitangueiras,PR
3151404,pitangui,MG
2511905,pitimbu,PB
1717503,pium,TO
3151503,piumhi,MG
1505635,picarra,PA
4119103,pien,PR
3204203,piuma,ES
1505650,placas,PA
5217609,planaltina,GO
4119707,planaltina do parana,PR
2924900,planaltino,BA
2925006,planalto,BA
3539608,planalto,SP
4119806,planalto,PR
4314704,planalto,RS
4213153,planalto alegre,SC
5106455,planalto da serra,MT
3151602,planura,MG
3539707,platina,SP
1200385,placido de castro,AC
2512002,pocinhos,PB
5106505,pocone,MT
3151909,pocrane,MG
2925204,pojuca,BA
3539905,poloni,SP
2512101,pombal,PB
2611309,pombos,PE
4213203,pomerode,SC
3540002,pompeia,SP
3152006,pompeu,MG
3540101,pongai,SP
4119905,ponta grossa,PR
5006606,ponta pora,MS
1505700,ponta de pedras,PA
3540200,pontal,SP
5106653,pontal do araguaia,MT
4119954,pontal do parana,PR
5217708,pontalina,GO
3540259,pontalinda,SP
4213302,ponte alta,SC
1717800,ponte alta do bom jesus,TO
4213351,ponte alta do norte,SC
1717909,ponte alta do tocantins,TO
5106703,ponte branca,MT
3152105,ponte nova,MG
4314787,ponte preta,RS
4213401,ponte serrada,SC
3540309,pontes gestal,SP
5106752,pontes e lacerda,MT
3204252,ponto belo,ES
3152131,ponto chique,MG
2925253,ponto novo,BA
3152170,ponto dos volantes,MG
4314779,pontao,RS
3540408,populina,SP
2311009,poranga,CE
3540507,porangaba,SP
5218003,porangatu,GO
3304102,porciuncula,RJ
4120002,porecatu,PR
2410207,portalegre,RN
2311108,porteiras,CE
3152204,porteirinha,MG
5218052,porteirao,GO
1505809,portel,PA
5218102,portelandia,GO
2208502,porto,PI
1200807,porto acre,AC
4314902,porto alegre,RS
5106778,porto alegre do norte,MT
2208551,porto alegre do piaui,PI
1718006,porto alegre do tocantins,TO
4120101,porto amazonas,PR
4120150,porto barreiro,PR
4213500,porto belo,SC
2707305,porto calvo,AL
5106828,porto esperidiao,MT
5106851,porto estrela,MT
3540606,porto feliz,SP
3540705,porto ferreira,SP
3152303,porto firme,MG
2109007,porto franco,MA
1600535,porto grande,AP
4315008,porto lucena,RS
4315057,porto maua,RS
5006903,porto murtinho,MS
1718204,porto nacional,TO
3304110,porto real,RJ
2707503,porto real do colegio,AL
4120200,porto rico,PR
2109056,porto rico do maranhao,MA
2925303,porto seguro,BA
4213609,porto uniao,SC
1100205,porto velho,RO
4315073,porto vera cruz,RS
4120309,porto vitoria,PR
1200393,porto walter,AC
4315107,porto xavier,RS
2805604,porto da folha,SE
1505908,porto de moz,PA
2707404,porto de pedras,AL
2410256,porto do mangue,RN
5106802,porto dos gauchos,MT
4314803,portao,RS
5218300,posse,GO
2311207,potengi,CE
3540754,potim,SP
2925402,potiragua,BA
3540804,potirendaba,SP
2311231,potiretama,CE
3152402,pote,MG
3152501,pouso alegre,MG
3152600,pouso alto,MG
4315131,pouso novo,RS
4213708,pouso redondo,SC
5107008,poxoreu,MT
3539806,poa,SP
2410108,poco branco,RN
2512036,poco dantas,PB
3151701,poco fundo,MG
2805406,poco redondo,SE
2805505,poco verde,SE
4314753,poco das antas,RS
2707206,poco das trincheiras,AL
2512077,poco de jose de moura,PB
3151800,pocos de caldas,MG
2611200,pocao,PE
2108900,pocao de pedras,MA
2925105,pocoes,BA
3540853,pracinha,SP
1600550,pracuuba,AP
2925501,prado,BA
4120333,prado ferreira,PR
3152709,prados,MG
3540903,pradopolis,SP
3541000,praia grande,SP
4213807,praia grande,SC
1718303,praia norte,TO
1506005,prainha,PA
4120358,pranchita,PR
2512200,prata,PB
3152808,prata,MG
2208601,prata do piaui,PI
3153004,pratinha,MG
3152907,pratapolis,MG
3541059,pratania,SP
3541109,presidente alves,SP
3153103,presidente bernardes,MG
3541208,presidente bernardes,SP
4213906,presidente castello branco,SC
4120408,presidente castelo branco,PR
2109106,presidente dutra,MA
2925600,presidente dutra,BA
3541307,presidente epitacio,SP
1303536,presidente figueiredo,AM
4214003,presidente getulio,SC
2109205,presidente juscelino,MA
3153202,presidente juscelino,MG
2925709,presidente janio quadros,BA
1718402,presidente kennedy,TO
3204302,presidente kennedy,ES
3153301,presidente kubitschek,MG
4315149,presidente lucena,RS
1100254,presidente medici,RO
2109239,presidente medici,MA
4214102,presidente nereu,SC
3153400,presidente olegario,MG
3541406,presidente prudente,SP
2109270,presidente sarney,MA
2925758,presidente tancredo neves,BA
2109304,presidente vargas,MA
3541505,presidente venceslau,SP
1506104,primavera,PA
2611408,primavera,PE
1101476,primavera de rondonia,RO
5107040,primavera do leste,MT
2109403,primeira cruz,MA
4120507,primeiro de maio,PR
4214151,princesa,SC
2512309,princesa isabel,PB
5218391,professor jamil,GO
4315156,progresso,RS
3541604,promissao,SP
2805703,propria,SE
4315172,protasio alves,RS
3153608,prudente de morais,MG
4120606,prudentopolis,PR
1718451,pugmil,TO
2410405,pureza,RN
4315206,putinga,RS
2512408,puxinana,PB
2706406,pao de acucar,AL
2924058,pe de serra,BA
4118907,perola,PR
4119004,perola d oeste,PR
3541653,quadra,SP
4315305,quarai,RS
3153707,quartel geral,MG
4120655,quarto centenario,PR
4120705,quatigua,PR
1506112,quatipuru,PA
3304128,quatis,RJ
4120804,quatro barras,PR
4315313,quatro irmaos,RS
4120853,quatro pontes,PR
3541703,quata,SP
2707602,quebrangulo,AL
4120903,quedas do iguacu,PR
2208650,queimada nova,PI
2512507,queimadas,PB
2925808,queimadas,BA
3304144,queimados,RJ
3541802,queiroz,SP
3541901,queluz,SP
3153806,queluzito,MG
5107065,querencia,MT
4121000,querencia do norte,PR
4315321,quevedos,RS
2925907,quijingue,BA
4214201,quilombo,SC
4121109,quinta do sol,PR
3542008,quintana,SP
4315354,quinze de novembro,RS
2611507,quipapa,PE
5218508,quirinopolis,GO
3304151,quissama,RJ
4121208,quitandinha,PR
2311264,quiterianopolis,CE
2512606,quixaba,PB
2611533,quixaba,PE
2925931,quixabeira,BA
2311306,quixada,CE
2311355,quixelo,CE
2311405,quixeramobim,CE
2311504,quixere,CE
2410504,rafael fernandes,RN
2410603,rafael godeiro,RN
2925956,rafael jambeiro,BA
3542107,rafard,SP
4121257,ramilandia,PR
3542206,rancharia,SP
4121307,rancho alegre,PR
4121356,rancho alegre d oeste,PR
4214300,rancho queimado,SC
2109452,raposa,MA
3153905,raposos,MG
3154002,raul soares,MG
4121406,realeza,PR
4121505,reboucas,PR
2611606,recife,PE
3154101,recreio,MG
1718501,recursolandia,TO
4315404,redentora,RS
1506138,redencao,PA
2311603,redencao,CE
3542305,redencao da serra,SP
2208700,redencao do gurgueia,PI
3154150,reduto,MG
2208809,regeneracao,PI
3542404,regente feijo,SP
3542503,reginopolis,SP
3542602,registro,SP
4315453,relvado,RS
2926004,remanso,BA
2512705,remigio,PB
4121604,renascenca,PR
2311702,reriutaba,CE
3304201,resende,RJ
3154200,resende costa,MG
4121703,reserva,PR
5107156,reserva do cabacal,MT
4121752,reserva do iguacu,PR
3154309,resplendor,MG
3154408,ressaquinha,MG
3542701,restinga,SP
4315503,restinga seca,RS
2926103,retirolandia,BA
1718550,riachinho,TO
3154457,riachinho,MG
2208858,riacho frio,PI
2410702,riacho da cruz,RN
2611705,riacho das almas,PE
2410801,riacho de santana,RN
2926400,riacho de santana,BA
2512788,riacho de santo antonio,PB
2512804,riacho dos cavalos,PB
3154507,riacho dos machados,MG
2410900,riachuelo,RN
2805901,riachuelo,SE
2109502,riachao,MA
2512747,riachao,PB
2926202,riachao das neves,BA
2512754,riachao do bacamarte,PB
2805802,riachao do dantas,SE
2926301,riachao do jacuipe,BA
2512762,riachao do poco,PB
5218607,rialma,GO
5218706,rianapolis,GO
2109551,ribamar fiquene,MA
5007109,ribas do rio pardo,MS
3542800,ribeira,SP
2926509,ribeira do amparo,BA
2208874,ribeira do piaui,PI
2926608,ribeira do pombal,BA
2208908,ribeiro goncalves,PI
2611804,ribeirao,PE
3542909,ribeirao bonito,SP
3543006,ribeirao branco,SP
5107180,ribeirao cascalheira,MT
4121802,ribeirao claro,PR
3543105,ribeirao corrente,SP
3543253,ribeirao grande,SP
3543303,ribeirao pires,SP
3543402,ribeirao preto,SP
3154705,ribeirao vermelho,MG
3154606,ribeirao das neves,MG
2926657,ribeirao do largo,BA
4121901,ribeirao do pinhal,PR
3543204,ribeirao do sul,SP
3543238,ribeirao dos indios,SP
5107198,ribeiraozinho,MT
2806008,ribeiropolis,SE
3543600,rifaina,SP
3543709,rincao,SP
3543808,rinopolis,SP
3154804,rio acima,MG
4122008,rio azul,PR
3204351,rio bananal,ES
4122107,rio bom,PR
3304300,rio bonito,RJ
4122156,rio bonito do iguacu,PR
1200401,rio branco,AC
5107206,rio branco,MT
4122172,rio branco do ivai,PR
4122206,rio branco do sul,PR
5007208,rio brilhante,MS
3154903,rio casca,MG
3304409,rio claro,RJ
3543907,rio claro,SP
1100262,rio crespo,RO
3155009,rio doce,MG
3155207,rio espera,MG
2611903,rio formoso,PE
4214904,rio fortuna,SC
4315602,rio grande,RS
3544103,rio grande da serra,SP
2209005,rio grande do piaui,PI
2707701,rio largo,AL
3155306,rio manso,MG
1506161,rio maria,PA
4215000,rio negrinho,SC
4122305,rio negro,PR
5007307,rio negro,MS
3155405,rio novo,MG
3204401,rio novo do sul,ES
3155504,rio paranaiba,MG
4315701,rio pardo,RS
3155603,rio pardo de minas,MG
3155702,rio piracicaba,MG
3155801,rio pomba,MG
3155900,rio preto,MG
1303569,rio preto da eva,AM
5218789,rio quente,GO
2927002,rio real,BA
4215059,rio rufino,SC
1718758,rio sono,TO
2512903,rio tinto,PB
5218805,rio verde,GO
5007406,rio verde de mato grosso,MS
3156007,rio vermelho,MG
1718659,rio da conceicao,TO
4214409,rio das antas,SC
3304508,rio das flores,RJ
3304524,rio das ostras,RJ
3544004,rio das pedras,SP
2926707,rio de contas,BA
3304557,rio de janeiro,RJ
2926806,rio do antonio,BA
4214508,rio do campo,SC
2408953,rio do fogo,RN
4214607,rio do oeste,SC
2926905,rio do pires,BA
3155108,rio do prado,MG
4214805,rio do sul,SC
1718709,rio dos bois,TO
4214706,rio dos cedros,SC
4315552,rio dos indios,RS
3544202,riolandia,SP
4315750,riozinho,RS
4215075,riqueza,SC
3156106,ritapolis,MG
3543501,riversul,SP
4315800,roca sales,RS
5007505,rochedo,MS
3156205,rochedo de minas,MG
4215109,rodeio,SC
4315909,rodeio bonito,RS
3156304,rodeiro,MG
2927101,rodelas,BA
2411007,rodolfo fernandes,RN
1200427,rodrigues alves,AC
4315958,rolador,RS
4316006,rolante,RS
1100288,rolim de moura,RO
4122404,rolandia,PR
3156403,romaria,MG
4215208,romelandia,SC
4122503,roncador,PR
4316105,ronda alta,RS
4316204,rondinha,RS
5107578,rondolandia,MT
4122602,rondon,PR
1506187,rondon do para,PA
5107602,rondonopolis,MT
4316303,roque gonzales,RS
1400472,rorainopolis,RR
3544251,rosana,SP
3544301,roseira,SP
2109601,rosario,MA
5107701,rosario oeste,MT
3156452,rosario da limeira,MG
2806107,rosario do catete,SE
4122651,rosario do ivai,PR
4316402,rosario do sul,RS
2707800,roteiro,AL
3156502,rubelita,MG
5218904,rubiataba,GO
3156601,rubim,MG
3544509,rubineia,SP
3544400,rubiacea,SP
1506195,ruropolis,PA
2311801,russas,CE
2411106,ruy barbosa,RN
2927200,ruy barbosa,BA
3156700,sabara,MG
3544608,sabino,SP
3156809,sabinopolis,MG
2311900,saboeiro,CE
4122701,sabaudia,PR
3156908,sacramento,MG
4316428,sagrada familia,RS
3544707,sagres,SP
2612000,saire,PE
4316436,saldanha marinho,RS
3544806,sales,SP
3544905,sales oliveira,SP
3545001,salesopolis,SP
4215307,salete,SC
2513000,salgadinho,PB
2612109,salgadinho,PE
2806206,salgado,SE
4122800,salgado filho,PR
2513109,salgado de sao felix,PB
2612208,salgueiro,PE
3157005,salinas,MG
2927309,salinas da margarida,BA
1506203,salinopolis,PA
2311959,salitre,CE
3545100,salmourao,SP
2612307,saloa,PE
3545159,saltinho,SP
4215356,saltinho,SC
3545209,salto,SP
3545407,salto grande,SP
4215406,salto veloso,SC
3157104,salto da divisa,MG
3545308,salto de pirapora,SP
5107750,salto do ceu,MT
4122909,salto do itarare,PR
4316451,salto do jacui,RS
4123006,salto do lontra,PR
2927408,salvador,BA
4316477,salvador das missoes,RS
4316501,salvador do sul,RS
1506302,salvaterra,PA
2109700,sambaiba,MA
1718808,sampaio,TO
4316600,sananduva,RS
5219001,sanclerlandia,GO
1718840,sandolandia,TO
3545506,sandovalina,SP
4215455,sangao,SC
2612406,sanharo,PE
4317103,sant ana do livramento,RS
3545605,santa adelia,SP
3545704,santa albertina,SP
